21.487 5.517 21.4199 5.76884
88.242 69.26 87.4226 69.5649
5.717 15.89 6.10738 16.6159
50.03 84.769 50.1356 84.7505
14.161 80.825 14.5665 80.1891
54.881 86.504 55.1281 85.7979
19.38 77.092 19.6055 76.6932
53.422 18.71 53.2545 18.9411
78.865 48.064 78.8285 48.2976
58.499 44.643 58.6127 44.8939
77.796 15.071 77.4013 15.3631
73.678 85.417 73.3123 84.7071
32.737 99.072 33.0797 98.392
88.594 18.112 88.6887 18.6921
38.7 36.694 39.0595 36.7785
13.651 11.811 13.5347 11.718
1.105 64.7 1.24456 64.4868
6.015 84.239 6.42887 83.8609
18.855 89.949 19.4181 89.0747
33.832 68.8 33.5475 68.4183
75.091 58.156 74.5939 58.2647
36.241 92.055 36.5606 91.7137
48.137 84.029 48.4636 83.3214
63.062 75.085 63.3383 74.9317
76.728 7.853 76.3845 8.02878
19.877 88.669 20.1038 88.3745
0.845 99.104 1.77969 98.8598
1.797 11.837 2.5651 12.0723
52.265 36.408 52.0509 36.2047
72.308 66.12 72.2268 65.6101
87.446 54.954 87.3104 55.1048
32.389 23.685 32.7045 24.3098
39.398 67.427 39.2188 66.9372
29.469 16.575 29.308 16.6045
14.949 32.574 15.1629 32.8296
75.831 6.356 75.5209 6.43711
79.094 66.726 78.7374 66.3355
81.683 8.779 81.1874 8.98744
49.12 67.909 49.1927 67.9971
59.427 6.401 59.3471 6.77786
67.743 49.613 67.9966 49.8998
22.514 23.641 22.5861 23.4084
36.734 61.858 37.1 62.1819
84.822 83.365 84.644 82.7012
70.315 10.894 69.7392 11.6966
64.605 11.843 64.6943 11.9479
71.076 75.677 70.7786 75.6221
10.874 9.812 11.3518 10.2591
40.249 59.217 40.6239 58.8055
99.428 61.374 98.8873 61.6747
8.88 5.937 9.63832 5.9595
90.789 9.587 90.4847 9.73436
16.755 62.418 16.7535 62.6054
2.934 87.869 3.58761 87.6367
71.927 58.162 71.6543 57.7026
28 59.705 28.4826 59.8975
95.244 35.499 94.4134 35.4377
14.013 85.649 14.2153 85.5851
91.489 63.303 90.8595 63.473
40.221 6.263 40.7807 6.77245
91.595 27.875 91.26 28.1895
37.76 2.349 38.2529 2.72749
78.83 6.178 79.024 7.07127
46.145 69.76 46.0979 69.7033
45.944 91.539 46.1779 91.3514
50.471 25.028 50.3812 24.8085
29.97 60.015 30.2578 60.407
14.234 40.219 14.9233 40.5231
36.715 36.782 37.0533 37.0946
8.33 90.651 8.67712 89.8155
97.907 46.26 97.2636 46.3596
38.045 87.501 37.6757 87.6197
0.589 7.105 0.69468 7.90853
86.753 58.832 86.8719 58.6032
90.506 63.76 89.98 63.5872
27.565 37.199 28.0409 37.6933
79.113 29.974 79.131 30.3582
2.311 9.732 2.62189 9.73907
77.254 56.487 77.3443 56.3555
30.986 87.51 30.9483 87.0103
37.656 25.044 37.5278 25.4923
94.23 54.995 93.8222 54.8574
13.093 13.935 13.9199 14.425
26.389 67.465 26.6879 66.9397
27.409 76.505 27.948 76.4617
67.373 74.62 66.8984 74.8269
12.519 23.321 13.1059 24.0333
47.785 61.913 47.6459 61.5736
86.143 1.188 86.2034 1.89286
23.696 17.665 24.1004 18.034
32.165 17.747 32.6793 18.0365
34.962 53.658 35.1403 53.2375
98.416 69.062 98.0189 68.5527
34.108 29.651 34.7593 30.056
45.064 89.457 45.396 89.25
21.601 58.121 21.8501 57.6694
60.939 57.778 60.7512 57.8677
27.697 94.587 27.5004 94.0519
14.79 62.321 15.3814 62.0254
1.099 50.934 1.30709 50.6791
23.804 47.889 23.8949 47.8328
0.274 4.48 0.39649 5.13999
2.7 42.702 3.06277 43.1281
34.573 13.848 34.9565 14.0782
3.27 90.393 3.60467 89.8623
69.188 94.242 69.0438 94.0814
66.447 92.832 66.3466 91.946
90.475 49.352 90.2466 49.682
86.826 3.236 86.4835 4.12722
26.364 4.86 26.5461 5.54181
33.006 95.852 32.8132 95.0915
30.289 39.386 30.2499 39.174
76.216 78.412 75.852 77.9212
66.52 62.754 66.3925 62.2622
54.382 6.644 54.6283 7.43031
79.755 48.542 79.2929 48.6326
39.137 6.316 39.7431 6.61831
92.509 88.174 92.2075 87.3957
79.223 7.6 78.9277 7.58951
50.075 97.151 50.0795 96.5242
65.319 48.972 64.8602 48.7502
24.754 70.564 25.3707 70.346
98.541 13.474 98.407 13.9955
98.554 54.629 97.7932 54.9422
47.68 18.785 47.7252 18.7583
66.706 73.749 66.4699 73.3674
48.725 94.449 48.8333 94.4818
43.124 28.493 43.6568 28.9095
34.261 44.461 34.2503 44.9708
3.304 58.869 3.59563 59.2594
80.081 11.565 80.2441 11.5171
70.22 49.423 70.45 49.5254
21.655 30.729 21.9814 31.3455
34.371 37.921 34.4438 38.4211
24.068 83.647 24.535 83.1011
0.44 77.769 0.44862 77.764
85.617 43.509 85.2286 43.5281
69.906 95.824 69.2168 95.5868
17.461 29.876 18.1962 30.375
1.456 81.883 2.28278 81.7087
69.567 77.171 69.3301 76.7768
39.227 43.876 39.3099 43.5198
66.623 57.135 66.9137 56.9864
62.625 63.686 62.1951 64.0404
76.695 85.509 76.2864 85.2854
90.915 92.514 90.7639 91.9788
60.107 86.289 59.7852 86.2735
70.755 31.836 70.1846 31.5503
36.35 83.097 36.9811 82.475
85.514 56.251 85.4704 56.2404
62.778 36.511 62.8735 36.2869
51.478 47.908 51.5203 47.496
40.449 48.642 40.2536 48.7791
7.937 28.689 8.11105 28.4802
49.661 11.83 49.8335 11.7306
65.677 95.967 65.1017 95.5869
70.569 86.992 70.0187 86.483
51.534 90.502 51.8173 90.3137
62.725 59.007 62.3553 58.8361
75.436 50.926 75.167 51.3981
61.469 31.429 61.7113 31.1564
50.777 38.265 50.5385 38.7806
98.8 90.908 98.1503 90.2425
18.945 46.077 18.8131 46.0057
71.701 92.894 71.2459 92.2314
64.512 47.039 64.0973 47.0861
61.824 94.49 61.2094 93.9066
58.835 65.197 58.8315 64.6543
57.053 87.786 56.7665 87.2729
36.727 4.589 36.9151 5.38471
37.644 67.566 38.0885 67.1154
93.374 9.6 93.3249 10.2303
67.495 0.963 67.3878 1.47857
86.801 80.126 86.4019 79.9033
74.542 53.465 73.9233 53.6215
45 15.548 44.6097 16.3643
13.355 65.606 14.1856 64.9726
