92.388 50.678 91.8134 50.8731
38.719 91.028 38.415 90.6672
81.38 81.872 80.9342 81.9462
63.756 26.185 63.4132 26.7611
12.921 6.131 13.5369 6.91852
67.315 2.599 66.7959 3.48726
20.83 46.162 21.0941 46.6315
39.904 89.998 40.3712 89.8308
99.495 17.077 98.8557 17.0194
14.595 9.626 15.3046 9.55162
9.673 55.091 10.1317 55.5232
32.842 40.612 33.2496 40.366
43.818 87.216 43.8707 86.6093
64.105 99.592 63.7373 99.0226
99.192 0.45 98.365 1.31231
20.756 87.309 21.0708 87.2797
22.344 90.148 22.694 89.4412
45.375 31.116 45.173 31.1516
69.516 41.585 69.1806 41.2081
98.828 90.758 97.9407 90.66
74.095 26.166 73.6475 26.5167
44.4 36.238 44.6064 36.4181
24.437 74.28 24.6553 73.9814
5.779 51.265 6.45794 50.9812
33.263 20.525 33.2306 21.0175
74.845 63.485 74.9891 63.7663
23.211 3.807 23.666 3.9053
58.968 53.619 59.1276 53.6798
62.277 44.798 62.0723 44.7558
86.92 49.595 86.657 49.2189
57.561 16.261 57.2378 16.6146
37.537 68.927 37.3021 68.8928
56.038 67.983 56.1034 67.7137
15.893 32.811 16.1406 33.1904
7.085 67.342 7.86335 66.9553
78.03 38.83 78.1088 39.1586
13.036 68.991 13.1926 69.2085
97.182 45.617 96.3336 45.7743
31.253 32.711 31.5097 32.8546
71.944 92.49 71.8524 91.8745
94.047 67.158 93.4766 67.2335
99.984 49.817 99.0069 50.3144
81.222 89.07 81.0724 88.2696
79.674 71.73 79.3864 71.3015
14.109 52.421 14.614 52.5186
56.394 1.844 56.6531 2.55183
39.657 20.09 39.9964 20.2442
0.298 64.733 0.9304 64.9266
38.485 21.795 38.203 21.8568
87.967 61.192 87.6456 60.6476
21.758 66.355 21.7949 66.1479
61.65 73.681 61.813 72.971
78.314 53.806 77.5941 54.2546
56.675 79.856 56.6953 79.372
95.712 63.433 95.216 63.1155
20.15 66.721 20.6393 66.8368
6.657 77.498 7.33662 77.4345
92.211 35.68 91.5888 35.7663
5.758 37.238 5.77667 37.7554
84.827 89.663 84.352 89.3045
40.631 17.675 40.4835 18.252
72.601 97.492 72.1994 96.5638
